BriefDescription,Length_miles,FunctionalClass,ImprovementType,State,InternalProjectID,main_ProjectInformation_ProjectID,County,TollType,ForecastYear,TrafficForecast,ForecastYearType,YearForecastProduced,ForecastMethodology,SegmentDescription,main_TrafficForecast_ProjectID,SegmentID,Year_ofObservation,Count
FRA-70-16.120||Four-lane-resurfacing-project.FRA-70-16.12-to-24.74;-ColumbusFrom,,1,,41,79668,41-4736-79668-FRA-70-16.120||Four-lane-resurfacing-project.FRA-70-16.12-to-24.74;-ColumbusFrom,Franklin,1,2031,137000,3,2014,6,", , FRA7023.32",4736,,2015,122436
FRA-270-39.530-(Noise-Wall)||Construct-noise-wall-on-I-270-from-Broad-St-to-Noe-,,1,,41,93359,41-4737-93359-FRA-270-39.530-(Noise-Wall)||Construct-noise-wall-on-I-270-from-Broad-St-to-Noe-,Franklin,1,2017,86000,1,2014,6,", , FRA2706.01",4737,,2015,61655
FRA-270-39.530-(Noise-Wall)||Construct-noise-wall-on-I-270-from-Broad-St-to-Noe-,,1,,41,93359,41-4737-93359-FRA-270-39.530-(Noise-Wall)||Construct-noise-wall-on-I-270-from-Broad-St-to-Noe-,Franklin,1,2037,129000,3,2014,6,", , FRA2706.01",4737,,2015,61655
FRA-670-3.81,,1,,41,,41-4738--FRA-670-3.81,Franklin,1,2017,151000,1,2014,6,", , FRA27031.4",4738,,2015,123706
FRA-670-3.81,,1,,41,,41-4738--FRA-670-3.81,Franklin,1,2029,166000,3,2014,6,", , FRA27031.4",4738,,2015,123706
"MOT-70-17.83||Project-to-replace-the-bridge-deck,-convert-the-abutments-to-semi-",,1,,41,95117,"41-4739-95117-MOT-70-17.83||Project-to-replace-the-bridge-deck,-convert-the-abutments-to-semi-",Montgomery,1,2017,70000,1,2014,6,", , MOT7017.6",4739,,2015,72071
"MOT-70-17.83||Project-to-replace-the-bridge-deck,-convert-the-abutments-to-semi-",,1,,41,95117,"41-4739-95117-MOT-70-17.83||Project-to-replace-the-bridge-deck,-convert-the-abutments-to-semi-",Montgomery,1,2037,79000,3,2014,6,", , MOT7017.6",4739,,2015,72071
HAN-75-8.66||Minor-rehabilitaion---Mill-1.75q-and-pave-1.75q-intermediate-course,,1,,41,88831,41-4740-88831-HAN-75-8.66||Minor-rehabilitaion---Mill-1.75q-and-pave-1.75q-intermediate-course,Hancock,1,2017,28720,1,2014,6,", , HAN7512.61",4740,,2015,31055
HAN-75-8.66||Minor-rehabilitaion---Mill-1.75q-and-pave-1.75q-intermediate-course,,1,,41,88831,41-4740-88831-HAN-75-8.66||Minor-rehabilitaion---Mill-1.75q-and-pave-1.75q-intermediate-course,Hancock,1,2037,32960,3,2014,6,", , HAN7512.61",4740,,2015,31055
HAN-75-8.66||Minor-rehabilitaion---Mill-1.75q-and-pave-1.75q-intermediate-course,,1,,41,88831,41-4741-88831-HAN-75-8.66||Minor-rehabilitaion---Mill-1.75q-and-pave-1.75q-intermediate-course,Hancock,1,2017,28150,1,2014,6,", , HAN753.66",4741,,2015,31055
HAN-75-8.66||Minor-rehabilitaion---Mill-1.75q-and-pave-1.75q-intermediate-course,,1,,41,88831,41-4741-88831-HAN-75-8.66||Minor-rehabilitaion---Mill-1.75q-and-pave-1.75q-intermediate-course,Hancock,1,2037,32280,3,2014,6,", , HAN753.66",4741,,2015,31055
CAR-43-22.000||Various-intersection-improvements-at-SR-183-including-reflective-,,1,,41,97185,41-4742-97185-CAR-43-22.000||Various-intersection-improvements-at-SR-183-including-reflective-,Hancock,1,2017,28150,1,2014,6,", , HAN753.22",4742,,2015,30066
CAR-43-22.000||Various-intersection-improvements-at-SR-183-including-reflective-,,1,,41,97185,41-4742-97185-CAR-43-22.000||Various-intersection-improvements-at-SR-183-including-reflective-,Hancock,1,2037,32280,3,2014,6,", , HAN753.22",4742,,2015,30066
MAD-70-8.620||Minor-pavement-rehabilitation---concrete-repairs,,1,,41,87139,41-4743-87139-MAD-70-8.620||Minor-pavement-rehabilitation---concrete-repairs,Madison,1,2017,57000,1,2014,6,", , MAD708.62",4743,,2015,54848
MAD-70-8.620||Minor-pavement-rehabilitation---concrete-repairs,,1,,41,87139,41-4743-87139-MAD-70-8.620||Minor-pavement-rehabilitation---concrete-repairs,Madison,1,2029,65000,3,2014,6,", , MAD708.62",4743,,2015,54848
ATH-13-0.000||Intersection-improvement-project-at-the-junction-of-ATH-13-0.00-an,,1,,41,97224,41-4744-97224-ATH-13-0.000||Intersection-improvement-project-at-the-junction-of-ATH-13-0.00-an,Athens,1,2017,10100,1,2014,6,", , ATH3311.6",4744,,2015,22783
ATH-13-0.000||Intersection-improvement-project-at-the-junction-of-ATH-13-0.00-an,,1,,41,97224,41-4744-97224-ATH-13-0.000||Intersection-improvement-project-at-the-junction-of-ATH-13-0.00-an,Athens,1,2037,10500,3,2014,6,", , ATH3311.6",4744,,2015,22783
ATH-13-0.000||Intersection-improvement-project-at-the-junction-of-ATH-13-0.00-an,,1,,41,97224,41-4745-97224-ATH-13-0.000||Intersection-improvement-project-at-the-junction-of-ATH-13-0.00-an,Athens,1,2017,3760,1,2014,6,", , ATH3311.89",4745,,2015,22783
ATH-13-0.000||Intersection-improvement-project-at-the-junction-of-ATH-13-0.00-an,,1,,41,97224,41-4745-97224-ATH-13-0.000||Intersection-improvement-project-at-the-junction-of-ATH-13-0.00-an,Athens,1,2037,4120,3,2014,6,", , ATH3311.89",4745,,2015,22783
RIC-0030-09.13||Major-Rehabilitation---US-30-in-Mansfield-(Part-1)RIC-030-09.13-,,1,,41,93455,41-4746-93455-RIC-0030-09.13||Major-Rehabilitation---US-30-in-Mansfield-(Part-1)RIC-030-09.13-,Richland,1,2017,36200,1,2014,6,", , RIC309.4",4746,,2015,21325
RIC-0030-09.13||Major-Rehabilitation---US-30-in-Mansfield-(Part-1)RIC-030-09.13-,,1,,41,93455,41-4746-93455-RIC-0030-09.13||Major-Rehabilitation---US-30-in-Mansfield-(Part-1)RIC-030-09.13-,Richland,1,2037,39360,3,2014,6,", , RIC309.4",4746,,2015,21325
JEF-7-7.710||Replace-superstructure-and-abutments.-Repair-piers-and-convert-to-s,,1,,41,91566,41-4747-91566-JEF-7-7.710||Replace-superstructure-and-abutments.-Repair-piers-and-convert-to-s,Jefferson,1,2017,1990,1,2014,6,", , JEF77.29",4747,,2015,11920
JEF-7-7.710||Replace-superstructure-and-abutments.-Repair-piers-and-convert-to-s,,1,,41,91566,41-4747-91566-JEF-7-7.710||Replace-superstructure-and-abutments.-Repair-piers-and-convert-to-s,Jefferson,1,2037,1990,3,2014,6,", , JEF77.29",4747,,2015,11920
JEF-7-7.710||Replace-superstructure-and-abutments.-Repair-piers-and-convert-to-s,,1,,41,91566,41-4748-91566-JEF-7-7.710||Replace-superstructure-and-abutments.-Repair-piers-and-convert-to-s,Jefferson,1,2017,1990,1,2014,6,", , JEF78.08",4748,,2015,12803
JEF-7-7.710||Replace-superstructure-and-abutments.-Repair-piers-and-convert-to-s,,1,,41,91566,41-4748-91566-JEF-7-7.710||Replace-superstructure-and-abutments.-Repair-piers-and-convert-to-s,Jefferson,1,2037,1990,3,2014,6,", , JEF78.08",4748,,2015,12803
JEF-Wellsburg-Bridge|Tier-2|Construct-a-new-Ohio-River-Bridge-south-of-Wellsburg,,1,,41,79353,41-4749-79353-JEF-Wellsburg-Bridge|Tier-2|Construct-a-new-Ohio-River-Bridge-south-of-Wellsburg,Jefferson,1,2017,10200,1,2014,6,", , JEF78.17",4749,,2015,12803
JEF-Wellsburg-Bridge|Tier-2|Construct-a-new-Ohio-River-Bridge-south-of-Wellsburg,,1,,41,79353,41-4749-79353-JEF-Wellsburg-Bridge|Tier-2|Construct-a-new-Ohio-River-Bridge-south-of-Wellsburg,Jefferson,1,2037,11000,3,2014,6,", , JEF78.17",4749,,2015,12803
POR-0043-10.26||Turn-lanes-on-State-Route-43-between-State-Route-261-and-Summit-,,3,,41,93442,41-4750-93442-POR-0043-10.26||Turn-lanes-on-State-Route-43-between-State-Route-261-and-Summit-,Portage,1,2017,17420,1,2014,6,", , POR4310.26",4750,,2015,15139
POR-0043-10.26||Turn-lanes-on-State-Route-43-between-State-Route-261-and-Summit-,,3,,41,93442,41-4750-93442-POR-0043-10.26||Turn-lanes-on-State-Route-43-between-State-Route-261-and-Summit-,Portage,1,2037,18150,3,2014,6,", , POR4310.26",4750,,2015,15139
HAM-125-5.54||Installation-of-a-minimum-6-foot-wide-sidewalk-on-both-sides-of-Be,,3,,41,98760,41-4751-98760-HAM-125-5.54||Installation-of-a-minimum-6-foot-wide-sidewalk-on-both-sides-of-Be,Hamilton,1,2017,32000,1,2014,6,", , HAM1255.98",4751,,2015,28674
HAM-125-5.54||Installation-of-a-minimum-6-foot-wide-sidewalk-on-both-sides-of-Be,,3,,41,98760,41-4751-98760-HAM-125-5.54||Installation-of-a-minimum-6-foot-wide-sidewalk-on-both-sides-of-Be,Hamilton,1,2037,34000,3,2014,6,", , HAM1255.98",4751,,2015,28674
CUY-010-10.17||Urban-Paving-of-Lorain-Road-in-the-City-of-Cleveland-from-West-15,,3,,41,84289,41-4752-84289-CUY-010-10.17||Urban-Paving-of-Lorain-Road-in-the-City-of-Cleveland-from-West-15,Cuyahoga,1,2017,13000,1,2014,6,", , CUY109.32",4752,,2015,11449
CUY-010-10.17||Urban-Paving-of-Lorain-Road-in-the-City-of-Cleveland-from-West-15,,3,,41,84289,41-4752-84289-CUY-010-10.17||Urban-Paving-of-Lorain-Road-in-the-City-of-Cleveland-from-West-15,Cuyahoga,1,2037,13000,3,2014,6,", , CUY109.32",4752,,2015,11449
DEL-36-10.590||Upgrade-US-36/William-St-to-address-safety-concerns-by-providing-,,3,,41,95625,41-4753-95625-DEL-36-10.590||Upgrade-US-36/William-St-to-address-safety-concerns-by-providing-,Delaware,1,2017,19830,1,2014,6,", , DEL3610.58",4753,,2015,19806
DEL-36-10.590||Upgrade-US-36/William-St-to-address-safety-concerns-by-providing-,,3,,41,95625,41-4753-95625-DEL-36-10.590||Upgrade-US-36/William-St-to-address-safety-concerns-by-providing-,Delaware,1,2037,28190,3,2014,6,", , DEL3610.58",4753,,2015,19806
DEL-36-10.590||Upgrade-US-36/William-St-to-address-safety-concerns-by-providing-,,3,,41,95625,41-4754-95625-DEL-36-10.590||Upgrade-US-36/William-St-to-address-safety-concerns-by-providing-,Delaware,1,2017,16490,1,2014,6,", , DEL3610.64",4754,,2015,19806
DEL-36-10.590||Upgrade-US-36/William-St-to-address-safety-concerns-by-providing-,,3,,41,95625,41-4754-95625-DEL-36-10.590||Upgrade-US-36/William-St-to-address-safety-concerns-by-providing-,Delaware,1,2037,24800,3,2014,6,", , DEL3610.64",4754,,2015,19806
FRA-317-13.460||Urban-paving-on-Hamilton-Road-in-Whitehall.SLM-13.46-15.93,,3,,41,85997,41-4755-85997-FRA-317-13.460||Urban-paving-on-Hamilton-Road-in-Whitehall.SLM-13.46-15.93,Franklin,1,2017,19000,1,2014,6,", , FRA31714.49",4755,,2015,18340
FRA-317-13.460||Urban-paving-on-Hamilton-Road-in-Whitehall.SLM-13.46-15.93,,3,,41,85997,41-4755-85997-FRA-317-13.460||Urban-paving-on-Hamilton-Road-in-Whitehall.SLM-13.46-15.93,Franklin,1,2029,19000,3,2014,6,", , FRA31714.49",4755,,2015,18340
WAR-73/SR-741-5.88/15.67||Improvements-to-the-existing-intersection-of-SR-73-and,,3,,41,95318,41-4756-95318-WAR-73/SR-741-5.88/15.67||Improvements-to-the-existing-intersection-of-SR-73-and,Warren,1,2017,17960,1,2014,6,", , WAR735.88",4756,,2015,13683
WAR-73/SR-741-5.88/15.67||Improvements-to-the-existing-intersection-of-SR-73-and,,3,,41,95318,41-4756-95318-WAR-73/SR-741-5.88/15.67||Improvements-to-the-existing-intersection-of-SR-73-and,Warren,1,2037,24300,3,2014,6,", , WAR735.88",4756,,2015,13683
WAR-73/SR-741-5.88/15.67||Improvements-to-the-existing-intersection-of-SR-73-and,,3,,41,95318,41-4757-95318-WAR-73/SR-741-5.88/15.67||Improvements-to-the-existing-intersection-of-SR-73-and,Warren,1,2017,23130,1,2014,6,", , WAR74115.67",4757,,2015,19191
WAR-73/SR-741-5.88/15.67||Improvements-to-the-existing-intersection-of-SR-73-and,,3,,41,95318,41-4757-95318-WAR-73/SR-741-5.88/15.67||Improvements-to-the-existing-intersection-of-SR-73-and,Warren,1,2037,29040,3,2014,6,", , WAR74115.67",4757,,2015,19191
GRE-68-4.21,,3,,41,,41-4758--GRE-68-4.21,Greene,1,2017,6200,1,2014,6,", , GRE688.745",4758,,2015,6174
GRE-68-4.21,,3,,41,,41-4758--GRE-68-4.21,Greene,1,2037,6700,3,2014,6,", , GRE688.745",4758,,2015,6174
"VAN-30-4.05||MINOR-REHABILITATION-OF-US30,-GRIND-AND-PAVE-FROM-EAST-OF-THE-SR49-",,3,,41,25261,"41-4759-25261-VAN-30-4.05||MINOR-REHABILITATION-OF-US30,-GRIND-AND-PAVE-FROM-EAST-OF-THE-SR49-",Van Wert,1,2017,12960,1,2014,6,", , VAN304.05",4759,,2015,13762
"VAN-30-4.05||MINOR-REHABILITATION-OF-US30,-GRIND-AND-PAVE-FROM-EAST-OF-THE-SR49-",,3,,41,25261,"41-4759-25261-VAN-30-4.05||MINOR-REHABILITATION-OF-US30,-GRIND-AND-PAVE-FROM-EAST-OF-THE-SR49-",Van Wert,1,2037,16460,3,2014,6,", , VAN304.05",4759,,2015,13762
MEG-7-4.650||Corridor-rehab-on-MEG-7-4.65-5.80.-Work-includes-signal-installatio,,3,,41,97383,41-4760-97383-MEG-7-4.650||Corridor-rehab-on-MEG-7-4.65-5.80.-Work-includes-signal-installatio,Meigs,1,2017,8100,1,2014,6,", , MEG74.75",4760,,2015,6950
MEG-7-4.650||Corridor-rehab-on-MEG-7-4.65-5.80.-Work-includes-signal-installatio,,3,,41,97383,41-4760-97383-MEG-7-4.650||Corridor-rehab-on-MEG-7-4.65-5.80.-Work-includes-signal-installatio,Meigs,1,2037,9400,3,2014,6,", , MEG74.75",4760,,2015,6950
BUT-27-10.97||Resurfacing-and-pavement-repair-on-US-27-in-Butler-County-between-,,3,,41,96690,41-4761-96690-BUT-27-10.97||Resurfacing-and-pavement-repair-on-US-27-in-Butler-County-between-,Butler,1,2017,13000,1,2014,6,", , BUT2712.77",4761,,2015,13431
BUT-27-10.97||Resurfacing-and-pavement-repair-on-US-27-in-Butler-County-between-,,3,,41,96690,41-4761-96690-BUT-27-10.97||Resurfacing-and-pavement-repair-on-US-27-in-Butler-County-between-,Butler,1,2037,15000,3,2014,6,", , BUT2712.77",4761,,2015,13431
WAR-42-12.94,,3,,41,,41-4762--WAR-42-12.94,Clermont,1,2017,5900,1,2014,6,", , CLE12517.105",4762,,2015,6044
WAR-42-12.94,,3,,41,,41-4762--WAR-42-12.94,Clermont,1,2037,6500,3,2014,6,", , CLE12517.105",4762,,2015,6044
WOO-20-6.69 US-20 at Oregon Rd,,3,,41,,41-4763--WOO-20-6.69 US-20 at Oregon Rd,Wood,1,2017,12450,1,2014,6,", , WOO206.69",4763,,2015,12941
WOO-20-6.69 US-20 at Oregon Rd,,3,,41,,41-4763--WOO-20-6.69 US-20 at Oregon Rd,Wood,1,2037,13450,3,2014,6,", , WOO206.69",4763,,2015,12941
"ROS-50-21.75-Safety||It-is-proposed-on-ROS-US-50-SLM-21.75-,-Intersections-at-Li",,4,,41,97178,"41-4764-97178-ROS-50-21.75-Safety||It-is-proposed-on-ROS-US-50-SLM-21.75-,-Intersections-at-Li",Ross,1,2017,16650,1,2014,6,", , ROS5021.76",4764,,2015,18408
"ROS-50-21.75-Safety||It-is-proposed-on-ROS-US-50-SLM-21.75-,-Intersections-at-Li",,4,,41,97178,"41-4764-97178-ROS-50-21.75-Safety||It-is-proposed-on-ROS-US-50-SLM-21.75-,-Intersections-at-Li",Ross,1,2034,17780,3,2014,6,", , ROS5021.76",4764,,2015,18408
"ROS-50-21.75-Safety||It-is-proposed-on-ROS-US-50-SLM-21.75-,-Intersections-at-Li",,4,,41,97178,"41-4765-97178-ROS-50-21.75-Safety||It-is-proposed-on-ROS-US-50-SLM-21.75-,-Intersections-at-Li",Ross,1,2017,19820,1,2014,6,", , ROS5021.82",4765,,2015,18408
"ROS-50-21.75-Safety||It-is-proposed-on-ROS-US-50-SLM-21.75-,-Intersections-at-Li",,4,,41,97178,"41-4765-97178-ROS-50-21.75-Safety||It-is-proposed-on-ROS-US-50-SLM-21.75-,-Intersections-at-Li",Ross,1,2034,21040,3,2014,6,", , ROS5021.82",4765,,2015,18408
"ROS-50-21.75-Safety||It-is-proposed-on-ROS-US-50-SLM-21.75-,-Intersections-at-Li",,4,,41,97178,"41-4766-97178-ROS-50-21.75-Safety||It-is-proposed-on-ROS-US-50-SLM-21.75-,-Intersections-at-Li",Ross,1,2017,20800,1,2014,6,", , ROS5021.94",4766,,2015,18408
"ROS-50-21.75-Safety||It-is-proposed-on-ROS-US-50-SLM-21.75-,-Intersections-at-Li",,4,,41,97178,"41-4766-97178-ROS-50-21.75-Safety||It-is-proposed-on-ROS-US-50-SLM-21.75-,-Intersections-at-Li",Ross,1,2034,22050,3,2014,6,", , ROS5021.94",4766,,2015,18408
"ROS-50-21.75-Safety||It-is-proposed-on-ROS-US-50-SLM-21.75-,-Intersections-at-Li",,4,,41,97178,"41-4767-97178-ROS-50-21.75-Safety||It-is-proposed-on-ROS-US-50-SLM-21.75-,-Intersections-at-Li",Ross,1,2017,23310,1,2014,6,", , ROS5021.99",4767,,2015,18408
"ROS-50-21.75-Safety||It-is-proposed-on-ROS-US-50-SLM-21.75-,-Intersections-at-Li",,4,,41,97178,"41-4767-97178-ROS-50-21.75-Safety||It-is-proposed-on-ROS-US-50-SLM-21.75-,-Intersections-at-Li",Ross,1,2034,25330,3,2014,6,", , ROS5021.99",4767,,2015,18408
"ROS-50-21.75-Safety||It-is-proposed-on-ROS-US-50-SLM-21.75-,-Intersections-at-Li",,4,,41,97178,"41-4768-97178-ROS-50-21.75-Safety||It-is-proposed-on-ROS-US-50-SLM-21.75-,-Intersections-at-Li",Ross,1,2017,21920,1,2014,6,", , ROS5022.27",4768,,2015,18408
"ROS-50-21.75-Safety||It-is-proposed-on-ROS-US-50-SLM-21.75-,-Intersections-at-Li",,4,,41,97178,"41-4768-97178-ROS-50-21.75-Safety||It-is-proposed-on-ROS-US-50-SLM-21.75-,-Intersections-at-Li",Ross,1,2034,23950,3,2014,6,", , ROS5022.27",4768,,2015,18408
"ROS-50-21.75-Safety||It-is-proposed-on-ROS-US-50-SLM-21.75-,-Intersections-at-Li",,4,,41,97178,"41-4769-97178-ROS-50-21.75-Safety||It-is-proposed-on-ROS-US-50-SLM-21.75-,-Intersections-at-Li",Ross,1,2017,23060,1,2014,6,", , ROS5022.34",4769,,2015,18408
"ROS-50-21.75-Safety||It-is-proposed-on-ROS-US-50-SLM-21.75-,-Intersections-at-Li",,4,,41,97178,"41-4769-97178-ROS-50-21.75-Safety||It-is-proposed-on-ROS-US-50-SLM-21.75-,-Intersections-at-Li",Ross,1,2034,23970,3,2014,6,", , ROS5022.34",4769,,2015,18408
"ROS-50-21.75-Safety||It-is-proposed-on-ROS-US-50-SLM-21.75-,-Intersections-at-Li",,4,,41,97178,"41-4770-97178-ROS-50-21.75-Safety||It-is-proposed-on-ROS-US-50-SLM-21.75-,-Intersections-at-Li",Ross,1,2017,24240,1,2014,6,", , ROS5022.41",4770,,2015,18408
"ROS-50-21.75-Safety||It-is-proposed-on-ROS-US-50-SLM-21.75-,-Intersections-at-Li",,4,,41,97178,"41-4770-97178-ROS-50-21.75-Safety||It-is-proposed-on-ROS-US-50-SLM-21.75-,-Intersections-at-Li",Ross,1,2034,25260,3,2014,6,", , ROS5022.41",4770,,2015,18408
"ROS-50-21.75-Safety||It-is-proposed-on-ROS-US-50-SLM-21.75-,-Intersections-at-Li",,4,,41,97178,"41-4771-97178-ROS-50-21.75-Safety||It-is-proposed-on-ROS-US-50-SLM-21.75-,-Intersections-at-Li",Ross,1,2017,18080,1,2014,6,", , ROS5022.47",4771,,2015,18408
"ROS-50-21.75-Safety||It-is-proposed-on-ROS-US-50-SLM-21.75-,-Intersections-at-Li",,4,,41,97178,"41-4771-97178-ROS-50-21.75-Safety||It-is-proposed-on-ROS-US-50-SLM-21.75-,-Intersections-at-Li",Ross,1,2034,19100,3,2014,6,", , ROS5022.47",4771,,2015,18408
"ROS-50-21.75-Safety||It-is-proposed-on-ROS-US-50-SLM-21.75-,-Intersections-at-Li",,4,,41,97178,"41-4772-97178-ROS-50-21.75-Safety||It-is-proposed-on-ROS-US-50-SLM-21.75-,-Intersections-at-Li",Ross,1,2017,16590,1,2014,6,", , ROS5022.63",4772,,2015,18408
"ROS-50-21.75-Safety||It-is-proposed-on-ROS-US-50-SLM-21.75-,-Intersections-at-Li",,4,,41,97178,"41-4772-97178-ROS-50-21.75-Safety||It-is-proposed-on-ROS-US-50-SLM-21.75-,-Intersections-at-Li",Ross,1,2034,17540,3,2014,6,", , ROS5022.63",4772,,2015,18408
"ROS-50-21.75-Safety||It-is-proposed-on-ROS-US-50-SLM-21.75-,-Intersections-at-Li",,4,,41,97178,"41-4773-97178-ROS-50-21.75-Safety||It-is-proposed-on-ROS-US-50-SLM-21.75-,-Intersections-at-Li",Ross,1,2017,16260,1,2014,6,", , ROS5022.69",4773,,2015,18408
"ROS-50-21.75-Safety||It-is-proposed-on-ROS-US-50-SLM-21.75-,-Intersections-at-Li",,4,,41,97178,"41-4773-97178-ROS-50-21.75-Safety||It-is-proposed-on-ROS-US-50-SLM-21.75-,-Intersections-at-Li",Ross,1,2034,17190,3,2014,6,", , ROS5022.69",4773,,2015,18408
"ROS-50-21.75-Safety||It-is-proposed-on-ROS-US-50-SLM-21.75-,-Intersections-at-Li",,4,,41,97178,"41-4774-97178-ROS-50-21.75-Safety||It-is-proposed-on-ROS-US-50-SLM-21.75-,-Intersections-at-Li",Ross,1,2017,16090,1,2014,6,", , ROS5023.06",4774,,2015,18408
"ROS-50-21.75-Safety||It-is-proposed-on-ROS-US-50-SLM-21.75-,-Intersections-at-Li",,4,,41,97178,"41-4774-97178-ROS-50-21.75-Safety||It-is-proposed-on-ROS-US-50-SLM-21.75-,-Intersections-at-Li",Ross,1,2034,17080,3,2014,6,", , ROS5023.06",4774,,2015,18408
"ROS-50-21.75-Safety||It-is-proposed-on-ROS-US-50-SLM-21.75-,-Intersections-at-Li",,4,,41,97178,"41-4775-97178-ROS-50-21.75-Safety||It-is-proposed-on-ROS-US-50-SLM-21.75-,-Intersections-at-Li",Ross,1,2017,9950,1,2014,6,", , ROS5023.13",4775,,2015,10460
"ROS-50-21.75-Safety||It-is-proposed-on-ROS-US-50-SLM-21.75-,-Intersections-at-Li",,4,,41,97178,"41-4775-97178-ROS-50-21.75-Safety||It-is-proposed-on-ROS-US-50-SLM-21.75-,-Intersections-at-Li",Ross,1,2034,10820,3,2014,6,", , ROS5023.13",4775,,2015,10460
WAR-42-12.94,,4,,41,,41-4776--WAR-42-12.94,Clermont,1,2017,6700,1,2014,6,", , CLE1325.985",4776,,2015,6827
WAR-42-12.94,,4,,41,,41-4776--WAR-42-12.94,Clermont,1,2037,7300,3,2014,6,", , CLE1325.985",4776,,2015,6827
WAR-42-12.94,,4,,41,,41-4777--WAR-42-12.94,Clermont,1,2017,8800,1,2014,6,", , CLE1314.99",4777,,2015,8990
WAR-42-12.94,,4,,41,,41-4777--WAR-42-12.94,Clermont,1,2037,11000,3,2014,6,", , CLE1314.99",4777,,2015,8990
POR-0303-00.67||Raising-roadway-profile-to-correct-drainage-and-flooding-issues.,,4,,41,93854,41-4778-93854-POR-0303-00.67||Raising-roadway-profile-to-correct-drainage-and-flooding-issues.,Portage,1,2017,8100,1,2014,6,", , POR3030.98",4778,,2015,7785
POR-0303-00.67||Raising-roadway-profile-to-correct-drainage-and-flooding-issues.,,4,,41,93854,41-4778-93854-POR-0303-00.67||Raising-roadway-profile-to-correct-drainage-and-flooding-issues.,Portage,1,2037,9000,3,2014,6,", , POR3030.98",4778,,2015,7785
DEL-315-0.86,,4,,41,,41-4779--DEL-315-0.86,Delaware,1,2017,22950,1,2014,6,", , DEL3150.8",4779,,2015,23390
DEL-315-0.86,,4,,41,,41-4779--DEL-315-0.86,Delaware,1,2037,36190,3,2014,6,", , DEL3150.8",4779,,2015,23390
DEL-315-0.86,,4,,41,,41-4780--DEL-315-0.86,Delaware,1,2017,19620,1,2014,6,", , DEL3150.92",4780,,2015,23390
DEL-315-0.86,,4,,41,,41-4780--DEL-315-0.86,Delaware,1,2037,31590,3,2014,6,", , DEL3150.92",4780,,2015,23390
DEL-36-10.590||Upgrade-US-36/William-St-to-address-safety-concerns-by-providing-,,4,,41,95625,41-4781-95625-DEL-36-10.590||Upgrade-US-36/William-St-to-address-safety-concerns-by-providing-,Delaware,1,2017,4960,1,2014,6,", , DEL428.83",4781,,2015,5562
DEL-36-10.590||Upgrade-US-36/William-St-to-address-safety-concerns-by-providing-,,4,,41,95625,41-4781-95625-DEL-36-10.590||Upgrade-US-36/William-St-to-address-safety-concerns-by-providing-,Delaware,1,2037,7610,3,2014,6,", , DEL428.83",4781,,2015,5562
"FRA-3-21.200||Reconstruct-signal,-provide-pedestrian-facilities,-construct-EB-ri",,4,,41,97167,"41-4782-97167-FRA-3-21.200||Reconstruct-signal,-provide-pedestrian-facilities,-construct-EB-ri",Franklin,1,2017,17000,1,2014,6,", , FRA321.24",4782,,2015,15632
"FRA-3-21.200||Reconstruct-signal,-provide-pedestrian-facilities,-construct-EB-ri",,4,,41,97167,"41-4782-97167-FRA-3-21.200||Reconstruct-signal,-provide-pedestrian-facilities,-construct-EB-ri",Franklin,1,2037,19000,3,2014,6,", , FRA321.24",4782,,2015,15632
RIC-0030-09.13||Major-Rehabilitation---US-30-in-Mansfield-(Part-1)RIC-030-09.13-,,4,,41,93455,41-4783-93455-RIC-0030-09.13||Major-Rehabilitation---US-30-in-Mansfield-(Part-1)RIC-030-09.13-,Richland,1,2017,8300,1,2014,6,", , RIC3912.77",4783,,2015,7168
RIC-0030-09.13||Major-Rehabilitation---US-30-in-Mansfield-(Part-1)RIC-030-09.13-,,4,,41,93455,41-4783-93455-RIC-0030-09.13||Major-Rehabilitation---US-30-in-Mansfield-(Part-1)RIC-030-09.13-,Richland,1,2037,8730,3,2014,6,", , RIC3912.77",4783,,2015,7168
RIC-0030-09.13||Major-Rehabilitation---US-30-in-Mansfield-(Part-1)RIC-030-09.13-,,4,,41,93455,41-4784-93455-RIC-0030-09.13||Major-Rehabilitation---US-30-in-Mansfield-(Part-1)RIC-030-09.13-,Richland,1,2017,8410,1,2014,6,", , RIC3914.04",4784,,2015,6598
RIC-0030-09.13||Major-Rehabilitation---US-30-in-Mansfield-(Part-1)RIC-030-09.13-,,4,,41,93455,41-4784-93455-RIC-0030-09.13||Major-Rehabilitation---US-30-in-Mansfield-(Part-1)RIC-030-09.13-,Richland,1,2037,8610,3,2014,6,", , RIC3914.04",4784,,2015,6598
ATH-13-0.000||Intersection-improvement-project-at-the-junction-of-ATH-13-0.00-an,,4,,41,97224,41-4785-97224-ATH-13-0.000||Intersection-improvement-project-at-the-junction-of-ATH-13-0.00-an,Athens,1,2017,4910,1,2014,6,", , ATH130.19",4785,,2015,2063
ATH-13-0.000||Intersection-improvement-project-at-the-junction-of-ATH-13-0.00-an,,4,,41,97224,41-4785-97224-ATH-13-0.000||Intersection-improvement-project-at-the-junction-of-ATH-13-0.00-an,Athens,1,2037,5640,3,2014,6,", , ATH130.19",4785,,2015,2063
