PID,YearForecastMade,ForecastMethod,OpeningYear,OYADTForecast,DesignYear,DYADTForecast,Notes,NearActualOpenYear,NearOpenYrCount,RecentYr,RecentYrCnt,Year,TollType,FunctionalClass,Methodology,AreaType,ImpromentType,State
93593,2013,UNK,2017,5790,2037,7560,,2015,4965,,,#N/A,1,4,6,1,2,41
93292,2013,UNK,2017,21000,2037,27000,,2015,14557,,,#N/A,1,5,6,1,12,41
77269,2014,,2017,92070,2037,92070,"Changed Opening year ADT Forecast based on Mark Byram's research; Functional Class unreliable
",2015,95528,,,,1,1,6,,11,41
77269,2014,,2017,111440,2037,111440,"Changed Opening year ADT Forecast based on Mark Byram's research; Functional Class unreliable
",2015,101178,,,,1,1,6,,11,41
82975,2014,,2017,103000,2037,109000,Functional Class unreliable,2015,91193,,,,1,1,6,,12,41
82975,2014,,2017,64000,2037,64000,Functional Class unreliable,2015,58790,,,,1,1,6,,12,41
82975,2014,,2017,75000,2037,76000,Functional Class unreliable,2015,30733,,,,1,1,6,,12,41
82975,2014,,2017,103000,2037,106000,Functional Class unreliable,2015,98076,,,,1,1,6,,12,41
82975,2014,,2017,116000,2037,120000,Functional Class unreliable,2015,98076,,,,1,1,6,,12,41
82975,2014,,2017,130000,2037,134000,Functional Class unreliable,2015,125546,,,,1,1,6,,12,41
82975,2014,,2017,119000,2037,124000,Functional Class unreliable,2015,115258,,,,1,1,6,,12,41
82975,2014,,2017,134000,2037,135000,Functional Class unreliable,2015,132212,,,,1,1,6,,12,41
82975,2014,,2017,117000,2037,119000,Functional Class unreliable,2015,115268,,,,1,1,6,,12,41
82975,2014,,2017,142000,2037,150000,Functional Class unreliable,2015,139021,,,,1,1,6,,12,41
79668,2014,,2017,139000,2031,150000,Functional Class unreliable,2015,123004,,,,1,1,6,,12,41
79668,2014,,2017,129000,2031,136000,Functional Class unreliable,2015,123004,,,,1,1,6,,12,41
,2014,,2017,191000,2029,227000,Functional Class unreliable,2015,92596,,,,1,1,6,,12,41
79668,2014,,2017,97000,2031,101000,Functional Class unreliable,2015,90909,,,,1,1,6,,12,41
79668,2014,,2017,105000,2031,122000,Functional Class unreliable,2015,95595,,,,1,1,6,,12,41
79668,2014,,2017,124000,2031,130000,Functional Class unreliable,2015,111409,,,,1,1,6,,12,41
79668,2014,,2017,94000,2031,98000,Functional Class unreliable,2015,84780,,,,1,1,6,,12,41
79668,2014,,2017,96000,2031,102000,Functional Class unreliable,2015,92784,,,,1,1,6,,12,41
79668,2014,,2017,127000,2031,137000,Functional Class unreliable,2015,122436,,,,1,1,6,,12,41
93359,2014,,2017,86000,2037,129000,Functional Class unreliable,2015,61655,,,,1,1,6,,12,41
,2014,,2017,151000,2029,166000,Functional Class unreliable,2015,123706,,,,1,1,6,,12,41
95117,2014,,2017,70000,2037,79000,Functional Class unreliable,2015,72071,,,,1,1,6,,12,41
88831,2014,,2017,28720,2037,32960,Functional Class unreliable,2015,31055,,,,1,1,6,,1,41
88831,2014,,2017,28150,2037,32280,Functional Class unreliable,2015,31055,,,,1,1,6,1,1,41
97185,2014,,2017,28150,2037,32280,Functional Class unreliable,2015,30066,,,,1,1,6,1,2,41
87139,2014,,2017,57000,2029,65000,Functional Class unreliable,2015,54848,,,,1,1,6,1,12,41
97224,2014,,2017,10100,2037,10500,Functional Class unreliable,2015,22783,,,,1,1,6,,2,41
97224,2014,,2017,3760,2037,4120,Functional Class unreliable,2015,22783,,,,1,1,6,,2,41
93455,2014,,2017,36200,2037,39360,Functional Class unreliable,2015,21325,,,,1,1,6,,11,41
91566,2014,,2017,1990,2037,1990,Functional Class unreliable,2015,11920,,,,1,1,6,,2,41
91566,2014,,2017,1990,2037,1990,Functional Class unreliable,2015,12803,,,,1,1,6,,2,41
79353,2014,,2017,10200,2037,11000,Functional Class unreliable,2015,12803,,,,1,1,6,,7,41
93442,2014,,2017,17420,2037,18150,Functional Class unreliable,2015,15139,,,,1,3,6,,2,41
98760,2014,,2017,32000,2037,34000,Functional Class unreliable,2015,28674,,,,1,3,6,,12,41
84289,2014,,2017,13000,2037,13000,Functional Class unreliable,2015,11449,,,,1,3,6,,12,41
95625,2014,,2017,19830,2037,28190,Functional Class unreliable,2015,19806,,,,1,3,6,,12,41
95625,2014,,2017,16490,2037,24800,Functional Class unreliable,2015,19806,,,,1,3,6,,12,41
85997,2014,,2017,19000,2029,19000,Functional Class unreliable,2015,18340,,,,1,3,6,,12,41
95318,2014,,2017,17960,2037,24300,Functional Class unreliable,2015,13683,,,,1,3,6,,2,41
95318,2014,,2017,23130,2037,29040,Functional Class unreliable,2015,19191,,,,1,3,6,,2,41
,2014,,2017,6200,2037,6700,Functional Class unreliable,2015,6174,,,,1,3,6,,12,41
25261,2014,,2017,12960,2037,16460,Functional Class unreliable,2015,13762,,,,1,3,6,1,1,41
97383,2014,,2017,8100,2037,9400,Functional Class unreliable,2015,6950,,,,1,3,6,1,12,41
96690,2014,,2017,13000,2037,15000,Functional Class unreliable,2015,13431,,,,1,3,6,1,12,41
,2014,,2017,5900,2037,6500,Functional Class unreliable,2015,6044,,,,1,3,6,1,12,41
,2014,,2017,12450,2037,13450,Functional Class unreliable,2015,12941,,,,1,3,6,,2,41
97178,2014,,2017,16650,2034,17780,Functional Class unreliable,2015,18408,,,,1,4,6,,2,41
97178,2014,,2017,19820,2034,21040,Functional Class unreliable,2015,18408,,,,1,4,6,,2,41
97178,2014,,2017,20800,2034,22050,Functional Class unreliable,2015,18408,,,,1,4,6,,2,41
97178,2014,,2017,23310,2034,25330,Functional Class unreliable,2015,18408,,,,1,4,6,,2,41
97178,2014,,2017,21920,2034,23950,Functional Class unreliable,2015,18408,,,,1,4,6,,2,41
97178,2014,,2017,23060,2034,23970,Functional Class unreliable,2015,18408,,,,1,4,6,,2,41
97178,2014,,2017,24240,2034,25260,Functional Class unreliable,2015,18408,,,,1,4,6,,2,41
97178,2014,,2017,18080,2034,19100,Functional Class unreliable,2015,18408,,,,1,4,6,,2,41
97178,2014,,2017,16590,2034,17540,Functional Class unreliable,2015,18408,,,,1,4,6,,2,41
97178,2014,,2017,16260,2034,17190,Functional Class unreliable,2015,18408,,,,1,4,6,,2,41
97178,2014,,2017,16090,2034,17080,Functional Class unreliable,2015,18408,,,,1,4,6,,2,41
97178,2014,,2017,9950,2034,10820,Functional Class unreliable,2015,10460,,,,1,4,6,,2,41
,2014,,2017,6700,2037,7300,Functional Class unreliable,2015,6827,,,,1,4,6,,12,41
,2014,,2017,8800,2037,11000,Functional Class unreliable,2015,8990,,,,1,4,6,,12,41
93854,2014,,2017,8100,2037,9000,Functional Class unreliable,2015,7785,,,,1,4,6,,12,41
,2014,,2017,22950,2037,36190,Functional Class unreliable,2015,23390,,,,1,4,6,,2,41
,2014,,2017,19620,2037,31590,Functional Class unreliable,2015,23390,,,,1,4,6,,2,41
95625,2014,,2017,4960,2037,7610,Functional Class unreliable,2015,5562,,,,1,4,6,,12,41
97167,2014,,2017,17000,2037,19000,Functional Class unreliable,2015,15632,,,,1,4,6,,12,41
93455,2014,,2017,8300,2037,8730,Functional Class unreliable,2015,7168,,,,1,4,6,,11,41
93455,2014,,2017,8410,2037,8610,Functional Class unreliable,2015,6598,,,,1,4,6,,11,41
97224,2014,,2017,4910,2037,5640,Functional Class unreliable,2015,2063,,,,1,4,6,1,2,41
,2014,,2017,3690,2037,4650,Functional Class unreliable,2015,4242,,,,1,4,6,1,2,41
,2014,,2017,4770,2037,6430,Functional Class unreliable,2015,5183,,,,1,4,6,1,2,41
98304,2014,,2017,10620,2037,13280,Functional Class unreliable,2015,12830,,,,1,4,6,1,2,41
,2014,,2017,2180,2037,3400,Functional Class unreliable,2015,2759,,,,1,4,6,1,2,41
97238,2014,,2017,3400,2037,5000,Functional Class unreliable,2015,3036,,,,1,4,6,1,12,41
97238,2014,,2017,3400,2037,4600,Functional Class unreliable,2015,2687,,,,1,4,6,1,12,41
,2014,,2017,7500,2037,9500,Functional Class unreliable,2015,6949,,,,1,4,6,1,12,41
88609,2014,,2017,4300,2037,4300,Functional Class unreliable,2015,4523,,,,1,4,6,1,12,41
,2014,,2017,9300,2037,14000,Functional Class unreliable,2015,8763,,,,1,4,6,1,12,41
95688,2014,,2017,11010,2037,12930,Functional Class unreliable,2015,10528,,,,1,4,6,,2,41
,2014,,2017,2540,2037,3860,Functional Class unreliable,2015,5852,,,,1,5,6,1,2,41
95165,2014,,2017,3300,2037,3500,Functional Class unreliable,2015,3404,,,,1,5,6,1,12,41
,2014,,2017,2400,2037,2900,Functional Class unreliable,2015,708,,,,1,5,6,1,12,41
86209,2014,,2017,910,2037,1400,Functional Class unreliable,2015,939,,,,1,5,6,1,12,41
86209,2014,,2017,1200,2037,1800,Functional Class unreliable,2015,1280,,,,1,5,6,1,12,41
96365,2014,,2017,2600,2037,3000,Functional Class unreliable,2015,2648,,,,1,5,6,1,12,41
95520,2014,,2017,810,2037,950,Functional Class unreliable,2015,792,,,,1,5,6,1,12,41
95520,2014,,2017,1300,2037,1300,Functional Class unreliable,2015,1300,,,,1,5,6,1,12,41
,2014,,2017,2100,2037,2100,Functional Class unreliable,2015,1362,,,,1,5,6,1,12,41
95520,2014,,2017,1400,2037,1500,Functional Class unreliable,2015,1473,,,,1,5,6,1,12,41
95520,2014,,2017,2000,2037,2400,Functional Class unreliable,2015,2171,,,,1,5,6,1,12,41
91580,2014,,2017,1900,2037,2100,Functional Class unreliable,2015,1645,,,,1,5,6,1,12,41
95520,2014,,2017,1800,2037,2200,Functional Class unreliable,2015,1744,,,,1,5,6,1,12,41
87133,2014,,2017,1000,2037,1100,Functional Class unreliable,2015,936,,,,1,5,6,1,12,41
,2014,,2017,2500,2037,2500,Functional Class unreliable,2015,2754,,,,1,5,6,1,12,41
96365,2014,,2017,1500,2037,1500,Functional Class unreliable,2015,854,,,,1,5,6,1,12,41
97243,2014,,2017,2500,2037,3700,Functional Class unreliable,2015,2232,,,,1,5,6,,12,41
95520,2014,,2017,750,2037,950,Functional Class unreliable,2015,738,,,,1,6,6,1,12,41
101479,2015,,2017,6000,2037,6000,,2015,6171,,,,1,3,6,,12,41
101575,2015,,2017,95130,2037,108560,Functional Class unreliable,2015,118071,,,,1,1,6,,3,41
87184,2015,,2017,94650,2037,140830,Functional Class unreliable,2015,91388,,,,1,1,6,,1,41
,2015,,2017,153690,2037,187100,Functional Class unreliable,2015,118119,,,,1,1,6,,2,41
,2015,,2017,146900,2037,178600,Functional Class unreliable,2015,137050,,,,1,1,6,,2,41
97212,2015,,2017,71000,2037,77000,Functional Class unreliable,2015,63077,,,,1,1,6,,12,41
82388,2015,,2017,117380,2037,128840,Functional Class unreliable,2015,90655,,,,1,1,6,,11,41
82388,2015,,2017,110830,2037,122290,Functional Class unreliable,2015,84711,,,,1,1,6,,11,41
82388,2015,,2017,74100,2037,84210,Functional Class unreliable,2015,48713,,,,1,1,6,,11,41
75941,2015,,2017,42000,2037,47000,Functional Class unreliable,2015,44905,,,,1,1,6,,12,41
75941,2015,,2017,41000,2037,47000,Functional Class unreliable,2015,44905,,,,1,1,6,,12,41
75941,2015,,2017,53000,2037,58000,Functional Class unreliable,2015,55919,,,,1,1,6,,12,41
75941,2015,,2017,37000,2037,41000,Functional Class unreliable,2015,39313,,,,1,1,6,1,12,41
97237,2015,,2017,20650,2037,25610,Functional Class unreliable,2015,21478,,,,1,1,6,,11,41
97237,2015,,2017,21520,2037,27030,Functional Class unreliable,2015,22783,,,,1,1,6,,11,41
97237,2015,,2017,26790,2037,32290,Functional Class unreliable,2015,24978,,,,1,1,6,,11,41
97237,2015,,2017,20640,2037,24760,Functional Class unreliable,2015,23640,,,,1,1,6,,11,41
97237,2015,,2017,9340,2037,11070,Functional Class unreliable,2015,9701,,,,1,1,6,,11,41
,2015,,2017,25000,2017,25000,Functional Class unreliable,2015,22783,,,,1,1,6,,12,41
,2015,,2017,40000,2037,52000,Functional Class unreliable,2015,45416,,,,1,1,6,,12,41
,2015,,2017,49000,2037,70000,Functional Class unreliable,2015,6039,,,,1,1,6,,12,41
,2015,,2017,52000,2037,59000,Functional Class unreliable,2015,52247,,,,1,1,6,,12,41
101308,2015,,2017,90000,2029,94000,Functional Class unreliable,2015,92150,,,,1,1,6,,12,41
101482,2015,,2017,10000,2037,11000,Functional Class unreliable,2015,10437,,,,1,1,6,,12,41
95408,2015,,2017,11000,2037,13000,Functional Class unreliable,2015,10962,,,,1,1,6,,12,41
,2015,,2017,21000,2017,21000,Functional Class unreliable,2015,21184,,,,1,1,6,,12,41
99478,2015,,2017,44310,2037,52170,Functional Class unreliable,2015,33851,,,,1,1,6,,2,41
99478,2015,,2017,42740,2037,49930,Functional Class unreliable,2015,33570,,,,1,1,6,,2,41
91702,2015,,2017,18000,2037,20000,Functional Class unreliable,2015,17035,,,,1,1,6,,12,41
91702,2015,,2017,24000,2037,28000,Functional Class unreliable,2015,23128,,,,1,1,6,,12,41
101575,2015,,2017,27990,2037,28670,Functional Class unreliable,2015,24218,,,,1,3,6,,3,41
101575,2015,,2017,49350,2037,52610,Functional Class unreliable,2015,47920,,,,1,3,6,,3,41
91871,2015,,2017,22000,2029,22000,Functional Class unreliable,2015,24780,,,,1,3,6,,12,41
91871,2015,,2017,30000,2029,30000,Functional Class unreliable,2015,33135,,,,1,3,6,,12,41
91871,2015,,2017,33000,2029,33000,Functional Class unreliable,2015,35643,,,,1,3,6,,12,41
91871,2015,,2017,36000,2029,40000,Functional Class unreliable,2015,41316,,,,1,3,6,,12,41
91871,2015,,2017,28000,2029,32000,Functional Class unreliable,2015,29521,,,,1,3,6,,12,41
91871,2015,,2017,21000,2029,26000,Functional Class unreliable,2015,23112,,,,1,3,6,,12,41
97213,2015,,2017,17000,2037,17000,Functional Class unreliable,2015,17600,,,,1,3,6,,12,41
99782,2015,,2017,11000,2037,12000,Functional Class unreliable,2015,11697,,,,1,3,6,,12,41
99782,2015,,2017,14000,2037,14000,Functional Class unreliable,2015,13739,,,,1,3,6,,12,41
99782,2015,,2017,12000,2037,13000,Functional Class unreliable,2015,11448,,,,1,3,6,,12,41
82388,2015,,2017,18170,2037,18410,Functional Class unreliable,2015,13191,,,,1,3,6,,11,41
82388,2015,,2017,14200,2037,14440,Functional Class unreliable,2015,11827,,,,1,3,6,,11,41
,2015,,2017,11780,2037,18090,Functional Class unreliable,2015,34651,,,,1,3,6,,2,41
,2015,,2017,9460,2037,15790,Functional Class unreliable,2015,28849,,,,1,3,6,,2,41
97197,2015,,2017,36000,2037,42930,Functional Class unreliable,2015,28838,,,,1,3,6,,2,41
101308,2015,,2017,12000,2029,14000,Functional Class unreliable,2015,13643,,,,1,3,6,,12,41
101308,2015,,2017,7200,2029,9400,Functional Class unreliable,2015,6226,,,,1,3,6,,12,41
101308,2015,,2017,8900,2029,11000,Functional Class unreliable,2015,12048,,,,1,3,6,,12,41
101308,2015,,2017,14000,2029,17000,Functional Class unreliable,2015,14709,,,,1,3,6,,12,41
101575,2015,,2017,43430,2037,46740,Functional Class unreliable,2015,47320,,,,1,3,6,,1,41
87096,2015,,2017,10000,2029,11000,Functional Class unreliable,2015,9943,,,,1,3,6,,12,41
101480,2015,,2017,8300,2037,9400,Functional Class unreliable,2015,8056,,,,1,3,6,1,12,41
101308,2015,,2017,25000,2029,33000,Functional Class unreliable,2015,24461,,,,1,3,6,1,12,41
101308,2015,,2017,26000,2029,34000,Functional Class unreliable,2015,25985,,,,1,3,6,1,12,41
101308,2015,,2017,14000,2029,17000,Functional Class unreliable,2015,13936,,,,1,3,6,1,12,41
101308,2015,,2017,6600,2029,8600,Functional Class unreliable,2015,6099,,,,1,3,6,1,12,41
101481,2015,,2017,6700,2037,7500,Functional Class unreliable,2015,6175,,,,1,3,6,1,12,41
,2015,,2017,5800,2029,6800,Functional Class unreliable,2015,5799,,,,1,3,6,1,12,41
92601,2015,,2017,7000,2037,85000,Functional Class unreliable,2015,7084,,,,1,3,6,1,12,41
92601,2015,,2017,7000,2037,8500,Functional Class unreliable,2015,7084,,,,1,3,6,1,12,41
,2015,,2017,5300,2029,5400,Functional Class unreliable,2015,5452,,,,1,3,6,1,12,41
94797,2015,,2017,5530,2037,5630,Functional Class unreliable,2015,10544,,,,1,3,6,,2,41
94797,2015,,2017,10140,2037,11440,Functional Class unreliable,2015,10544,,,,1,3,6,,2,41
99786,2015,,2017,15770,2037,16920,Functional Class unreliable,2015,16017,,,,1,3,6,,2,41
99786,2015,,2017,24920,2037,24910,Functional Class unreliable,2015,16017,,,,1,3,6,,2,41
99786,2015,,2017,17770,2037,19890,Functional Class unreliable,2015,16017,,,,1,3,6,,2,41
99787,2015,,2017,12980,2037,16420,Functional Class unreliable,2015,15816,,,,1,3,6,,2,41
95676,2015,,2017,21000,2037,21340,Functional Class unreliable,2015,22351,,,,1,3,6,,2,41
99558,2015,,2017,14270,2037,21710,Functional Class unreliable,2015,6607,,,,1,4,6,,3,41
99558,2015,,2017,29460,2037,39730,Functional Class unreliable,2015,16751,,,,1,4,6,,3,41
99558,2015,,2017,19740,2037,27630,Functional Class unreliable,2015,16751,,,,1,4,6,,3,41
99558,2015,,2017,20730,2037,29820,Functional Class unreliable,2015,16751,,,,1,4,6,,3,41
99558,2015,,2017,19650,2037,27990,Functional Class unreliable,2015,16751,,,,1,4,6,,3,41
99558,2015,,2017,19570,2037,27510,Functional Class unreliable,2015,16751,,,,1,4,6,,3,41
87096,2015,,2017,6400,2029,7300,Functional Class unreliable,2015,15640,,,,1,4,6,,12,41
98452,2015,,2017,15000,2037,19000,Functional Class unreliable,2015,12104,,,,1,4,6,,12,41
78163,2015,,2017,7400,2029,8000,Functional Class unreliable,2015,6914,,,,1,4,6,,12,41
101308,2015,,2017,14000,2029,15000,Functional Class unreliable,2015,14630,,,,1,4,6,,12,41
101308,2015,,2017,17000,2029,19000,Functional Class unreliable,2015,23390,,,,1,4,6,,12,41
101308,2015,,2017,10000,2029,12000,Functional Class unreliable,2015,14130,,,,1,4,6,,12,41
101308,2015,,2017,34000,2029,36000,Functional Class unreliable,2015,34777,,,,1,4,6,,12,41
101308,2015,,2017,20000,2029,22000,Functional Class unreliable,2015,19002,,,,1,4,6,,12,41
91921,2015,,2017,4960,2037,5870,Functional Class unreliable,2015,4000,,,,1,4,6,,1,41
91921,2015,,2017,5820,2037,3400,Functional Class unreliable,2015,4000,,,,1,4,6,,1,41
97262,2015,,2017,4400,2037,4400,Functional Class unreliable,2015,4317,,,,1,4,6,,12,41
91330,2015,,2017,7100,2029,7100,Functional Class unreliable,2015,6566,,,,1,4,6,,12,41
91340,2015,,2017,7100,2029,7100,Functional Class unreliable,2015,6566,,,,1,4,6,,12,41
87090,2015,,2017,7500,2037,8700,Functional Class unreliable,2015,7276,,,,1,4,6,,12,41
,2015,,2017,7770,2037,7840,Functional Class unreliable,2015,6677,,,,1,4,6,1,2,41
,2015,,2017,6240,2037,6520,Functional Class unreliable,2015,5567,,,,1,4,6,1,2,41
99474,2015,,2017,3720,2037,3820,Functional Class unreliable,2015,4721,,,,1,4,6,1,2,41
99474,2015,,2017,7250,2037,7430,Functional Class unreliable,2015,8739,,,,1,4,6,1,2,41
99618,2015,,2017,2000,2037,2000,Functional Class unreliable,2015,2103,,,,1,4,6,1,12,41
101298,2015,,2017,2600,2037,3500,Functional Class unreliable,2015,2126,,,,1,4,6,1,12,41
101298,2015,,2017,2600,2029,3100,Functional Class unreliable,2015,2126,,,,1,4,6,1,12,41
101298,2015,,2017,2500,2037,3200,Functional Class unreliable,2015,2953,,,,1,4,6,1,12,41
101298,2015,,2017,2500,2029,2900,Functional Class unreliable,2015,2953,,,,1,4,6,1,12,41
101298,2015,,2017,3000,2037,3500,Functional Class unreliable,2015,3441,,,,1,4,6,1,12,41
101298,2015,,2017,3000,2029,3300,Functional Class unreliable,2015,3441,,,,1,4,6,1,12,41
101298,2015,,2017,3800,2037,4900,Functional Class unreliable,2015,3594,,,,1,4,6,1,12,41
101298,2015,,2017,3800,2029,4400,Functional Class unreliable,2015,3594,,,,1,4,6,1,12,41
101298,2015,,2017,4300,2037,5400,Functional Class unreliable,2015,4557,,,,1,4,6,1,12,41
101298,2015,,2017,4300,2029,5000,Functional Class unreliable,2015,4557,,,,1,4,6,1,12,41
101298,2015,,2017,5000,2037,6500,Functional Class unreliable,2015,4779,,,,1,4,6,1,12,41
101298,2015,,2017,5000,2029,5900,Functional Class unreliable,2015,4779,,,,1,4,6,1,12,41
101308,2015,,2017,9600,2029,9600,Functional Class unreliable,2015,10865,,,,1,4,6,1,12,41
101308,2015,,2017,9300,2029,11000,Functional Class unreliable,2015,8167,,,,1,4,6,1,12,41
10379,2015,,2017,19000,2037,25000,Functional Class unreliable,2015,15384,,,,1,4,6,1,12,41
10379,2015,,2017,1800,2037,1800,Functional Class unreliable,2015,1588,,,,1,4,6,1,12,41
88609,2015,,2017,4300,2037,4300,Functional Class unreliable,2015,4523,,,,1,4,6,1,12,41
,2015,,2017,3100,2037,3900,Functional Class unreliable,2015,3042,,,,1,4,6,1,12,41
,2015,,2017,5200,2037,6400,Functional Class unreliable,2015,5183,,,,1,4,6,1,12,41
,2015,,2017,4200,2037,4400,Functional Class unreliable,2015,4314,,,,1,4,6,1,12,41
85101,2015,,2017,4200,2029,4700,Functional Class unreliable,2015,4190,,,,1,4,6,1,12,41
85101,2015,,2017,4500,2029,5100,Functional Class unreliable,2015,4489,,,,1,4,6,1,12,41
85101,2015,,2017,5800,2029,6700,Functional Class unreliable,2015,5708,,,,1,4,6,1,12,41
85101,2015,,2017,5000,2029,5300,Functional Class unreliable,2015,5100,,,,1,4,6,1,12,41
97588,2015,,2017,3900,2037,3900,Functional Class unreliable,2015,3993,,,,1,4,6,1,12,41
,2015,,2017,9300,2037,14000,Functional Class unreliable,2015,8763,,,,1,4,6,1,12,41
98551,2015,,2017,18530,2037,18530,Functional Class unreliable,2015,19145,,,,1,4,6,,2,41
98551,2015,,2017,18740,2037,18740,Functional Class unreliable,2015,13352,,,,1,4,6,,2,41
99786,2015,,2017,10390,2037,11210,Functional Class unreliable,2015,7633,,,,1,4,6,,2,41
99787,2015,,2017,12250,2037,16070,Functional Class unreliable,2015,9381,,,,1,4,6,,2,41
87090,2015,,2017,5500,2037,5500,Functional Class unreliable,2015,6117,,,,1,5,6,,12,41
98559,2015,,2017,10000,2029,11000,Functional Class unreliable,2015,10868,,,,1,5,6,,12,41
87096,2015,,2017,9100,2029,11000,Functional Class unreliable,2015,8814,,,,1,5,6,,12,41
91340,2015,,2017,2800,2029,2900,Functional Class unreliable,2015,2587,,,,1,5,6,,12,41
87096,2015,,2017,5200,2029,6200,Functional Class unreliable,2015,5136,,,,1,5,6,,12,41
87096,2015,,2017,8300,2029,9800,Functional Class unreliable,2015,8144,,,,1,5,6,,12,41
87096,2015,,2017,7200,2029,7900,Functional Class unreliable,2015,7347,,,,1,5,6,,12,41
99474,2015,,2017,4560,2037,4700,Functional Class unreliable,2015,4042,,,,1,5,6,1,2,41
99474,2015,,2017,5790,2037,5930,Functional Class unreliable,2015,4355,,,,1,5,6,1,2,41
91602,2015,,2017,730,2037,900,Functional Class unreliable,2015,560,,,,1,5,6,1,12,41
93346,2015,,2017,250,2037,250,Functional Class unreliable,2015,148,,,,1,5,6,1,12,41
97590,2015,,2017,1300,2037,1500,Functional Class unreliable,2015,1171,,,,1,5,6,1,12,41
97986,2015,,2017,300,2037,430,Functional Class unreliable,2015,346,,,,1,5,6,1,12,41
,2015,,2017,2300,2042,2700,Functional Class unreliable,2015,1712,,,,1,5,6,1,12,41
88881,2015,,2017,760,2037,880,Functional Class unreliable,2015,638,,,,1,5,6,1,12,41
99618,2015,,2017,3000,2037,3800,Functional Class unreliable,2015,2825,,,,1,5,6,1,12,41
99618,2015,,2017,2900,2037,3600,Functional Class unreliable,2015,2620,,,,1,5,6,1,12,41
99618,2015,,2017,4000,2037,4900,Functional Class unreliable,2015,3137,,,,1,5,6,1,12,41
99618,2015,,2017,2100,2037,2100,Functional Class unreliable,2015,1866,,,,1,5,6,1,12,41
97261,2015,,2017,880,2037,890,Functional Class unreliable,2015,1182,,,,1,5,6,1,12,41
94672,2015,,2017,5300,2037,5300,Functional Class unreliable,2015,4868,,,,1,5,6,1,12,41
101308,2015,,2017,7800,2029,8900,Functional Class unreliable,2015,8861,,,,1,5,6,1,12,41
101308,2015,,2017,6900,2029,8400,Functional Class unreliable,2015,7358,,,,1,5,6,1,12,41
